feature,xper_value,abs_xper_value
field_cd_B_NA,0.021328070530901026,0.021328070530901026
career_c_A_17,-0.021087043997773093,0.021087043997773093
age_B,-0.020830546731333423,0.020830546731333423
movies_B,0.02046099138470506,0.02046099138470506
field_cd_B_12,0.020112448008087334,0.020112448008087334
fun1_1_B,0.01998105995115566,0.01998105995115566
career_c_A_11,0.019829483695431516,0.019829483695431516
reading_A,-0.019326539263339545,0.019326539263339545
field_cd_A_15,0.018440429494457254,0.018440429494457254
tvsports_B,-0.018352751535598563,0.018352751535598563
career_c_B_15,0.018128028365653952,0.018128028365653952
field_cd_A_16,-0.01738241502568727,0.01738241502568727
field_cd_A_1,0.01736836722815133,0.01736836722815133
sinc3_1_B,-0.016902958426113446,0.016902958426113446
goal_B_2,0.016782186702845352,0.016782186702845352
field_cd_A_18,-0.01658264009010505,0.01658264009010505
field_cd_A_14,-0.015966335211300864,0.015966335211300864
imprace_A,0.01589652945249168,0.01589652945249168
field_cd_B_16,0.01552392580144066,0.01552392580144066
field_cd_A_11,-0.015425187600871974,0.015425187600871974
income_missing_B,0.015266317077703428,0.015266317077703428
career_c_B_7,0.015200714946797238,0.015200714946797238
career_c_A_2,0.01450089366105971,0.01450089366105971
sinc1_1_A,-0.01437992004528245,0.01437992004528245
career_c_B_8,-0.014002831560935678,0.014002831560935678
career_c_B_5,-0.01393950327308342,0.01393950327308342
exercise_A,-0.013883216803044046,0.013883216803044046
exphappy_A,0.013454710370942547,0.013454710370942547
movies_A,-0.013286232816650444,0.013286232816650444
dining_A,-0.013000908782397081,0.013000908782397081
career_c_A_14,-0.012996447123579776,0.012996447123579776
age_A,0.012766207988677327,0.012766207988677327
theater_B,-0.012667559696816275,0.012667559696816275
field_cd_B_11,-0.012525331775962642,0.012525331775962642
goal_B_3,-0.012510823231944282,0.012510823231944282
career_c_A_5,0.0124261266359717,0.0124261266359717
intel1_1_A,-0.012264515226763946,0.012264515226763946
career_c_A_10,-0.012186425305093144,0.012186425305093144
shopping_B,0.012154363769720636,0.012154363769720636
field_cd_A_17,0.012142518754884864,0.012142518754884864
career_c_A_6,-0.011272488460064225,0.011272488460064225
age_diff,0.01108413769101417,0.01108413769101417
field_cd_B_3,0.010839726827242015,0.010839726827242015
goal_B_6,-0.010512850000347742,0.010512850000347742
sports_A,-0.00987245028216016,0.00987245028216016
field_cd_A_13,0.009300980920703942,0.009300980920703942
theater_A,0.009044217605414826,0.009044217605414826
fun1_1_A,-0.008930028409334002,0.008930028409334002
field_cd_B_15,0.00886471014764824,0.00886471014764824
career_c_A_NA,0.008536769481754103,0.008536769481754103
shopping_A,-0.008460964859231097,0.008460964859231097
career_c_B_13,0.008411688731124536,0.008411688731124536
concerts_B,0.008269627089775163,0.008269627089775163
goal_A_3,0.008163803971130937,0.008163803971130937
yoga_A,0.007928481247692456,0.007928481247692456
clubbing_A,-0.007901989370971887,0.007901989370971887
career_c_B_3,0.007768099888329755,0.007768099888329755
income_missing_A,-0.0075473939898168625,0.0075473939898168625
sinc3_1_A,0.00732016503152136,0.00732016503152136
amb3_1_B,-0.007104733206279624,0.007104733206279624
field_cd_B_4,-0.006972880023192628,0.006972880023192628
field_cd_A_6,-0.006794434957252926,0.006794434957252926
field_cd_A_12,-0.0065595673123067955,0.0065595673123067955
career_c_A_15,-0.006208359870221646,0.006208359870221646
go_out_A,-0.00615580723428201,0.00615580723428201
amb3_1_A,-0.006104844622888229,0.006104844622888229
career_c_B_9,-0.0058157931213846555,0.0058157931213846555
shar1_1_A,0.005678021867403581,0.005678021867403581
goal_A_4,-0.005419694459494615,0.005419694459494615
goal_A_5,-0.0049377490177130905,0.0049377490177130905
career_c_A_1,0.004823237068779165,0.004823237068779165
field_cd_A_7,-0.004545506052076847,0.004545506052076847
attr1_1_B,0.003808785344085789,0.003808785344085789
field_cd_A_NA,0.0022902644149932674,0.0022902644149932674
attr1_1_A,0.002278708443202972,0.002278708443202972
yoga_B,0.0019661546105171233,0.0019661546105171233
field_cd_B_17,-0.0018106767737713454,0.0018106767737713454
field_cd_A_9,-0.0018029789316320517,0.0018029789316320517
reading_B,0.0014943535150165439,0.0014943535150165439
career_c_A_3,-0.0010304970842382793,0.0010304970842382793
field_cd_A_4,0.000843521364268179,0.000843521364268179
field_cd_B_1,0.0007937079984349785,0.0007937079984349785
fun3_1_B,0.0007636810026334916,0.0007636810026334916
imprace_B,-0.0006886285005521689,0.0006886285005521689
museums_A,-0.000385413641435883,0.000385413641435883
goal_B_5,0.0003253043085615789,0.0003253043085615789
field_cd_A_2,-0.0002746890605019513,0.0002746890605019513
clubbing_B,0.00022350251367916866,0.00022350251367916866
imprelig_A,-0.00019853732044843137,0.00019853732044843137
career_c_A_8,-0.0001031245951686271,0.0001031245951686271
goal_A_1,3.4555278785243755e-05,3.4555278785243755e-05
