feature,xper_value,abs_xper_value
goal_B_4,0.004314352541351703,0.004314352541351703
career_c_A_NA,0.0040764181318912575,0.0040764181318912575
field_cd_A_1,0.004005436609336324,0.004005436609336324
imprelig_A,0.0036933112090454393,0.0036933112090454393
theater_B,-0.00364973503442816,0.00364973503442816
fun1_1_A,-0.0034260964183722344,0.0034260964183722344
field_cd_A_7,0.0034133278497307977,0.0034133278497307977
field_cd_B_11,-0.003239430562707971,0.003239430562707971
field_cd_B_16,-0.0031411729023739757,0.0031411729023739757
career_c_A_15,0.00303228026112899,0.00303228026112899
sinc3_1_B,-0.002813248767195069,0.002813248767195069
field_cd_B_13,0.002806594283234707,0.002806594283234707
clubbing_A,0.0026815720001208483,0.0026815720001208483
art_B,0.002599728655064044,0.002599728655064044
theater_A,0.0025951791272025714,0.0025951791272025714
career_c_B_1,0.002570533204229661,0.002570533204229661
field_cd_A_16,0.002479644682533978,0.002479644682533978
field_cd_A_3,0.002468704628805329,0.002468704628805329
field_cd_B_18,0.0023384817424064283,0.0023384817424064283
career_c_B_5,0.0022747766452063983,0.0022747766452063983
goal_A_1,0.0022325335453882503,0.0022325335453882503
field_cd_B_4,0.0021564068650701,0.0021564068650701
goal_B_NA,0.0021404432923614568,0.0021404432923614568
goal_B_3,-0.0021086275193423097,0.0021086275193423097
sinc3_1_A,-0.0020044358276029442,0.0020044358276029442
gaming_B,-0.001985687952636404,0.001985687952636404
field_cd_B_7,0.001960377686740792,0.001960377686740792
field_cd_B_5,0.001947712853847032,0.001947712853847032
field_cd_B_14,-0.0018225389119373677,0.0018225389119373677
career_c_A_16,-0.0017156885990461841,0.0017156885990461841
attr1_1_B,-0.0016948369428331272,0.0016948369428331272
attr3_1_A,0.0016111506096585708,0.0016111506096585708
income_B,-0.0015510226836016516,0.0015510226836016516
career_c_A_14,-0.0015177578055743167,0.0015177578055743167
career_c_A_6,0.001457307238560581,0.001457307238560581
exercise_A,0.0013278396981072332,0.0013278396981072332
amb3_1_A,-0.0012990983876782678,0.0012990983876782678
field_cd_A_2,-0.0009755737574461481,0.0009755737574461481
sports_A,-0.0009237713531025102,0.0009237713531025102
intel1_1_A,0.0007892293067018507,0.0007892293067018507
yoga_B,-0.0005344339400858708,0.0005344339400858708
goal_A_5,0.00044534846926608127,0.00044534846926608127
music_B,0.0003924772039285463,0.0003924772039285463
career_c_B_13,0.00035327721293253276,0.00035327721293253276
career_c_A_12,-0.00033971020707879054,0.00033971020707879054
income_A,0.00030456949761277724,0.00030456949761277724
tvsports_B,0.0002925111120142772,0.0002925111120142772
fun1_1_B,-0.00027479321161613836,0.00027479321161613836
intel1_1_B,0.0001233152523850287,0.0001233152523850287
hiking_A,-0.0001064427835813301,0.0001064427835813301
career_c_B_15,-8.557754784956556e-05,8.557754784956556e-05
field_cd_A_17,-4.9694451812948e-05,4.9694451812948e-05
field_cd_A_4,2.5082492501163695e-07,2.5082492501163695e-07
fun3_1_B,-9.73670898112286e-08,9.73670898112286e-08
