feature,xper_value,abs_xper_value
age_A,0.9075839987502746,0.9075839987502746
amb3_1_B,-0.2760441682296992,0.2760441682296992
date_A,-0.16232590407444095,0.16232590407444095
fun3_1_B,-0.15359439625379354,0.15359439625379354
career_c_A_16,-0.14264471810816648,0.14264471810816648
career_c_A_11,-0.13449502471102956,0.13449502471102956
career_c_B_10,-0.12689616173271426,0.12689616173271426
career_c_B_2,-0.12592151714254937,0.12592151714254937
career_c_B_7,-0.12395106417792302,0.12395106417792302
field_cd_A_14,-0.12324914351867022,0.12324914351867022
field_cd_A_4,-0.10698003779780432,0.10698003779780432
career_c_A_3,-0.09777464935688376,0.09777464935688376
field_cd_A_7,-0.09300834254550816,0.09300834254550816
theater_A,0.0930058522496199,0.0930058522496199
museums_A,-0.09123274462577909,0.09123274462577909
field_cd_B_11,-0.08589322381821783,0.08589322381821783
intel1_1_B,0.08480052928480444,0.08480052928480444
career_c_B_14,0.08253110642685821,0.08253110642685821
goal_B_NA,-0.08151111148739287,0.08151111148739287
field_cd_A_6,-0.0804824783816483,0.0804824783816483
attr1_1_A,0.0793910929267559,0.0793910929267559
field_cd_A_18,-0.07850366188828171,0.07850366188828171
reading_B,0.0757884562691671,0.0757884562691671
field_cd_B_10,-0.07511395013024222,0.07511395013024222
dining_A,0.07497197440500979,0.07497197440500979
intel1_1_A,-0.06828473403572871,0.06828473403572871
career_c_A_8,-0.0667406249394214,0.0667406249394214
field_cd_A_3,-0.06593181203714425,0.06593181203714425
amb1_1_B,0.06590284747925265,0.06590284747925265
yoga_B,-0.06563220573959755,0.06563220573959755
exercise_B,-0.0642935102547696,0.0642935102547696
abs_age_diff,-0.06319409815539001,0.06319409815539001
goal_A_5,-0.062061783436813726,0.062061783436813726
career_c_B_13,-0.06184059404478293,0.06184059404478293
field_cd_B_2,-0.06117020370811793,0.06117020370811793
field_cd_B_12,0.060947114986957304,0.060947114986957304
sinc3_1_B,-0.05983570865683,0.05983570865683
field_cd_B_3,-0.058810664059231,0.058810664059231
clubbing_B,-0.056629218939703754,0.056629218939703754
goal_A_NA,-0.056618264155260646,0.056618264155260646
career_c_B_NA,-0.055584970692227564,0.055584970692227564
goal_B_6,-0.05457698159608517,0.05457698159608517
yoga_A,0.0542550812852402,0.0542550812852402
imprace_B,-0.054167883483519474,0.054167883483519474
amb1_1_A,-0.05351895765384739,0.05351895765384739
art_A,0.05316698174883808,0.05316698174883808
age_diff,-0.05304958531776356,0.05304958531776356
career_c_A_4,-0.05246692077978518,0.05246692077978518
sinc1_1_A,-0.05213718645405884,0.05213718645405884
field_cd_B_7,0.05204151764906031,0.05204151764906031
attr3_1_A,-0.05202944139647831,0.05202944139647831
career_c_A_NA,0.05176949418527539,0.05176949418527539
fun3_1_A,-0.05158286159683417,0.05158286159683417
go_out_B,-0.051414601497383056,0.051414601497383056
income_missing_A,-0.05109440422785186,0.05109440422785186
field_cd_A_5,-0.049597838309921996,0.049597838309921996
career_c_A_13,-0.04958272547573213,0.04958272547573213
career_c_A_7,-0.04953992832327105,0.04953992832327105
income_A,-0.04947219482965389,0.04947219482965389
gaming_A,0.04792630889542537,0.04792630889542537
imprace_A,0.04768741773147417,0.04768741773147417
field_cd_B_18,-0.04694861919719175,0.04694861919719175
tv_A,-0.04252138915796483,0.04252138915796483
field_cd_A_8,-0.04069240525399982,0.04069240525399982
exercise_A,0.04032856083712748,0.04032856083712748
field_cd_B_13,0.04032037183244936,0.04032037183244936
exphappy_B,-0.0397734447790662,0.0397734447790662
career_c_B_16,-0.03922167783697464,0.03922167783697464
hiking_B,0.03500136470820366,0.03500136470820366
field_cd_A_13,-0.03465906621348452,0.03465906621348452
date_B,0.034602947283492336,0.034602947283492336
career_c_A_17,0.034363332630543184,0.034363332630543184
field_cd_A_17,-0.03376455536785294,0.03376455536785294
goal_B_4,-0.03308949951955917,0.03308949951955917
reading_A,-0.03265843545028644,0.03265843545028644
concerts_A,0.03135578584786661,0.03135578584786661
fit_score,-0.031059134193823116,0.031059134193823116
movies_A,-0.030886260217044006,0.030886260217044006
career_c_B_4,0.0294674196734399,0.0294674196734399
field_cd_A_10,0.0294051391391491,0.0294051391391491
career_c_B_12,0.029056039010108878,0.029056039010108878
career_c_A_10,0.028733693593776973,0.028733693593776973
career_c_B_6,0.0286102319555897,0.0286102319555897
field_cd_A_16,0.028517528307374286,0.028517528307374286
income_missing_B,-0.027421763455388083,0.027421763455388083
career_c_B_11,0.027329096231682098,0.027329096231682098
income_B,0.027291460941886513,0.027291460941886513
imprelig_A,0.02709611574849902,0.02709611574849902
field_cd_B_14,-0.026933426723603736,0.026933426723603736
