feature,xper_value,abs_xper_value
field_cd_B_9,-0.06336622351839714,0.06336622351839714
career_c_B_14,-0.060374847488083624,0.060374847488083624
career_c_A_4,-0.05427868662390256,0.05427868662390256
intel1_1_B,-0.04925932604979104,0.04925932604979104
career_c_B_1,-0.04860535392379811,0.04860535392379811
museums_B,-0.04592060224861114,0.04592060224861114
imprelig_B,-0.045637795854501735,0.045637795854501735
field_cd_B_10,-0.04473410316529005,0.04473410316529005
art_B,-0.04333012846876476,0.04333012846876476
career_c_A_16,-0.04123864557882019,0.04123864557882019
field_cd_B_6,-0.041174940733142575,0.041174940733142575
career_c_B_4,-0.03858875526947485,0.03858875526947485
goal_A_2,-0.03729372013317863,0.03729372013317863
field_cd_B_8,-0.03453053523436111,0.03453053523436111
field_cd_A_3,-0.03435175913972462,0.03435175913972462
hiking_A,-0.03365684512407429,0.03365684512407429
career_c_A_13,-0.03169670530102039,0.03169670530102039
income_B,-0.031059606940255845,0.031059606940255845
career_c_B_10,-0.030102503452925387,0.030102503452925387
career_c_A_7,-0.027118023429391312,0.027118023429391312
career_c_A_9,0.025847194273307023,0.025847194273307023
date_A,-0.025523646086945226,0.025523646086945226
attr3_1_A,-0.02493656795268366,0.02493656795268366
goal_A_NA,-0.024846991336001076,0.024846991336001076
music_A,-0.020757871067525233,0.020757871067525233
career_c_B_2,0.0205204889984208,0.0205204889984208
tv_A,-0.02044870849848706,0.02044870849848706
amb1_1_A,-0.02028590390432471,0.02028590390432471
career_c_A_12,0.020228772793219593,0.020228772793219593
goal_B_4,-0.019804291503624432,0.019804291503624432
career_c_B_NA,-0.019677521892083768,0.019677521892083768
amb1_1_B,0.01912468680388167,0.01912468680388167
tvsports_A,0.01890786463700894,0.01890786463700894
fun3_1_A,0.018836915701296777,0.018836915701296777
art_A,-0.01806233460813624,0.01806233460813624
tv_B,-0.0179592112259652,0.0179592112259652
career_c_B_11,-0.017643339927493513,0.017643339927493513
field_cd_B_2,-0.017570278831318797,0.017570278831318797
music_B,0.017446943989310626,0.017446943989310626
int_corr,-0.016878999898311632,0.016878999898311632
intel3_1_A,-0.016763338827454684,0.016763338827454684
income_A,-0.016702362599950654,0.016702362599950654
career_c_B_6,0.01552782685422215,0.01552782685422215
dining_B,-0.015126772322568338,0.015126772322568338
gaming_B,-0.014542747910949354,0.014542747910949354
field_cd_B_5,0.014468302138215917,0.014468302138215917
field_cd_A_5,-0.01408611758190533,0.01408611758190533
exphappy_B,-0.013945320173727647,0.013945320173727647
career_c_B_17,0.013940099585107136,0.013940099585107136
fit_score,0.013640489356101008,0.013640489356101008
field_cd_B_7,-0.013473870330094,0.013473870330094
field_cd_A_10,0.013335332611072004,0.013335332611072004
field_cd_B_13,-0.013253346764691054,0.013253346764691054
hiking_B,0.012970791395010554,0.012970791395010554
career_c_B_16,-0.012878404562506688,0.012878404562506688
field_cd_B_14,0.012767733392816533,0.012767733392816533
gaming_A,-0.012362202081652294,0.012362202081652294
shar1_1_B,-0.01187949272186181,0.01187949272186181
date_B,0.011728248879216394,0.011728248879216394
concerts_A,0.011348545574983843,0.011348545574983843
goal_B_NA,-0.011344148606973753,0.011344148606973753
sports_B,0.011226937845726882,0.011226937845726882
exercise_B,0.011195451021943534,0.011195451021943534
sinc1_1_B,-0.011162097368979971,0.011162097368979971
field_cd_B_12,0.01095977924112593,0.01095977924112593
goal_A_6,0.010258060788559682,0.010258060788559682
age_B,-0.010059316996920288,0.010059316996920288
sinc3_1_B,-0.010027162497512326,0.010027162497512326
field_cd_A_14,-0.010020673122207578,0.010020673122207578
tvsports_B,-0.00975176647044104,0.00975176647044104
field_cd_A_8,-0.009694922442194645,0.009694922442194645
goal_B_3,-0.009643501690835873,0.009643501690835873
goal_B_2,0.009629525766684082,0.009629525766684082
career_c_B_15,0.00949073841507665,0.00949073841507665
abs_age_diff,0.009477503698851046,0.009477503698851046
income_missing_B,0.009385860214821335,0.009385860214821335
goal_B_1,0.00914236819682766,0.00914236819682766
