feature,xper_value,abs_xper_value
career_c_A_4,-0.020401990190599066,0.020401990190599066
fit_score,0.01888124684914043,0.01888124684914043
exphappy_A,0.01771534442942323,0.01771534442942323
amb1_1_B,0.014646882219643708,0.014646882219643708
attr3_1_B,-0.014139655428378951,0.014139655428378951
go_out_B,0.013353392029463899,0.013353392029463899
reading_B,0.012222760797597546,0.012222760797597546
attr1_1_B,0.012212002886945381,0.012212002886945381
attr1_1_A,0.012159957667875202,0.012159957667875202
sports_A,-0.011334258465964763,0.011334258465964763
imprelig_A,0.01074045692079376,0.01074045692079376
tv_A,-0.010546340736139454,0.010546340736139454
fun3_1_B,0.010357297250736454,0.010357297250736454
career_c_A_9,0.00940540374473659,0.00940540374473659
intel3_1_A,0.009251359527184876,0.009251359527184876
age_B,0.009235235714820928,0.009235235714820928
field_cd_A_2,0.009176496629609116,0.009176496629609116
museums_A,-0.00910970670942093,0.00910970670942093
field_cd_A_8,0.008896953211622026,0.008896953211622026
amb3_1_B,-0.008896297238114198,0.008896297238114198
goal_B_2,-0.008811732382025516,0.008811732382025516
career_c_B_2,-0.008705125399071452,0.008705125399071452
career_c_B_12,0.008640710581937475,0.008640710581937475
career_c_A_17,-0.008395497769814082,0.008395497769814082
field_cd_B_13,-0.008349719647094828,0.008349719647094828
career_c_B_3,0.00830041612106994,0.00830041612106994
tv_B,-0.00799779853710368,0.00799779853710368
yoga_A,0.007868746737052292,0.007868746737052292
exphappy_B,0.007845582930981988,0.007845582930981988
music_B,0.00779874179925769,0.00779874179925769
career_c_B_16,-0.00753044131924518,0.00753044131924518
career_c_B_NA,0.0072297330320067205,0.0072297330320067205
field_cd_B_11,0.0071249516335900155,0.0071249516335900155
museums_B,-0.007075895324260045,0.007075895324260045
income_missing_B,0.007028370802781409,0.007028370802781409
art_B,-0.0070155755165349585,0.0070155755165349585
field_cd_A_4,0.006947869884453355,0.006947869884453355
field_cd_B_3,0.00691033724783484,0.00691033724783484
field_cd_A_6,-0.00691017198869436,0.00691017198869436
career_c_A_13,-0.006745569958546751,0.006745569958546751
gaming_B,0.0067088472624813825,0.0067088472624813825
gaming_A,0.006379240257152316,0.006379240257152316
field_cd_B_16,-0.006362326657171497,0.006362326657171497
field_cd_A_15,-0.0063327534873361116,0.0063327534873361116
career_c_B_8,-0.0063012536527309575,0.0063012536527309575
career_c_B_10,0.006280106107903082,0.006280106107903082
career_c_A_14,0.006212102656940832,0.006212102656940832
field_cd_A_16,-0.006059049760626597,0.006059049760626597
hiking_A,-0.006020502475651493,0.006020502475651493
career_c_B_6,-0.0060030974254567555,0.0060030974254567555
hiking_B,-0.005850130999492893,0.005850130999492893
career_c_B_15,0.0057823676914013486,0.0057823676914013486
tvsports_B,0.005653150773572881,0.005653150773572881
field_cd_B_9,-0.005624784458023459,0.005624784458023459
field_cd_B_2,0.005531733015489391,0.005531733015489391
fun1_1_A,-0.005510980816308885,0.005510980816308885
age_diff,0.005342057324579809,0.005342057324579809
career_c_A_16,0.0052699502738843525,0.0052699502738843525
sinc1_1_A,-0.005249213948623676,0.005249213948623676
age_A,0.0052270771105912195,0.0052270771105912195
shopping_B,-0.0050834356914381765,0.0050834356914381765
field_cd_B_6,-0.005060767742389014,0.005060767742389014
career_c_B_7,-0.004993894254162871,0.004993894254162871
amb1_1_A,-0.004954024532082402,0.004954024532082402
field_cd_A_7,-0.004927360217261787,0.004927360217261787
goal_A_6,0.004887205686849152,0.004887205686849152
imprace_A,0.004723795316703893,0.004723795316703893
shopping_A,0.004695114288814007,0.004695114288814007
dining_B,0.004463721662766542,0.004463721662766542
clubbing_A,0.004463674330884918,0.004463674330884918
field_cd_A_17,0.004359474049447449,0.004359474049447449
sinc3_1_B,-0.004293275695099584,0.004293275695099584
date_A,-0.004176598072121005,0.004176598072121005
imprace_B,0.00417623939969383,0.00417623939969383
career_c_B_11,0.004147440891222667,0.004147440891222667
field_cd_B_15,0.004047634889771545,0.004047634889771545
theater_A,0.003985071913029308,0.003985071913029308
dining_A,0.003971778718911119,0.003971778718911119
tvsports_A,0.003968202226520412,0.003968202226520412
