feature,xper_value,abs_xper_value
field_cd_B_18,-0.0029117598569221043,0.0029117598569221043
career_c_A_16,-0.0028264018708388638,0.0028264018708388638
goal_A_5,0.002627190741870677,0.002627190741870677
field_cd_B_7,0.002571688377589418,0.002571688377589418
career_c_A_10,-0.002518504079655341,0.002518504079655341
goal_B_5,0.002426069370196816,0.002426069370196816
goal_B_3,-0.0024037277013033895,0.0024037277013033895
intel1_1_A,-0.0021602969203466005,0.0021602969203466005
income_missing_B,-0.0020588754354697496,0.0020588754354697496
exercise_A,0.0019957637163868286,0.0019957637163868286
sports_A,-0.0019048402598683795,0.0019048402598683795
gaming_A,0.001681080119412435,0.001681080119412435
go_out_A,0.0016390283972693074,0.0016390283972693074
amb3_1_A,-0.0016174560155789418,0.0016174560155789418
gaming_B,-0.0015695225948767829,0.0015695225948767829
goal_B_4,-0.0011150193284137613,0.0011150193284137613
career_c_A_12,0.0009862273546849746,0.0009862273546849746
sinc3_1_A,0.0009742597940706071,0.0009742597940706071
income_A,-0.0008451670791168792,0.0008451670791168792
field_cd_B_4,0.0007839469907786025,0.0007839469907786025
field_cd_A_2,0.0007444858353915426,0.0007444858353915426
career_c_A_14,-0.0004475815126846918,0.0004475815126846918
field_cd_B_16,-0.0003963554322989501,0.0003963554322989501
yoga_B,-0.0003781887252993675,0.0003781887252993675
music_B,0.00036656547150002973,0.00036656547150002973
imprace_A,0.0003376306234107423,0.0003376306234107423
career_c_B_13,0.00032619835209772634,0.00032619835209772634
tvsports_B,0.0002675857587431453,0.0002675857587431453
imprelig_A,-0.0002282796201538888,0.0002282796201538888
intel1_1_B,0.0001341325719040993,0.0001341325719040993
career_c_A_4,0.00012798682330431005,0.00012798682330431005
art_B,9.243519485493729e-05,9.243519485493729e-05
career_c_B_15,-8.7192131750929e-05,8.7192131750929e-05
field_cd_A_17,-4.930951782101611e-05,4.930951782101611e-05
field_cd_A_16,-3.5903529729259e-05,3.5903529729259e-05
field_cd_A_4,2.199104447525253e-07,2.199104447525253e-07
fun3_1_B,-1.1677683727970807e-07,1.1677683727970807e-07
